No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
315,मातृ भाषा की आवश्यकता है,1,0,1,1,0,0,0,0,0,1,मातृ भाषा की आवश्यकता है,[],0
316,"सामग्री शानदार है, लेकिन कोई जर्मन अनुवाद नहीं है!!",1,0,0,1,0,0,0,0,0,1,"सामग्री शानदार है, लेकिन कोई जर्मन अनुवाद नहीं है!!",[],0
317,"मुझे यह कोर्स ठीक लगा लेकिन भाषाओं की समस्या थोड़ी परेशान करती है… साथ ही मेरी व्यक्तिगत राय में, वीडियो को और अधिक एनिमेटेड बनाना चाहिए",0,0,1,0,0,0,1,0,0,1,"मुझे यह कोर्स ठीक लगा लेकिन भाषाओं की समस्या थोड़ी परेशान करती है… साथ ही मेरी व्यक्तिगत राय में, वीडियो को और अधिक एनिमेटेड बनाना चाहिए",[],0
318,"सबक सरल हैं और अधिकांश समय जब वह किसी चीज़ की बात करते हैं, तो जो वह कह रहे होते हैं या जिसका उल्लेख कर रहे होते हैं, वह हाइलाइट नहीं होता, जिससे उदाहरणों को पहचानना कठिन हो जाता है… इसके अलावा यदि यह सबक अधिक व्यावहारिक हो जाएं तो अद्भुत होगा, ताकि हम देख सकें कि कैसे किया जाता है और कैसे काम करता है… मुझे लगता है कि यह कोर्स 95% थ्योरी और 5% प्रैक्टिकल है और उसका भी मतलब है कि ज्यादातर उदाहरण सिर्फ तस्वीरें हैं, वीडियो नहीं",1,0,1,1,0,0,0,0,0,1,"सबक सरल हैं और अधिकांश समय जब वह किसी चीज़ की बात करते हैं, तो जो वह कह रहे होते हैं या जिसका उल्लेख कर रहे होते हैं, वह हाइलाइट नहीं होता, जिससे उदाहरणों को पहचानना कठिन हो जाता है… इसके अलावा यदि यह सबक अधिक व्यावहारिक हो जाएं तो अद्भुत होगा, ताकि हम देख सकें कि कैसे किया जाता है और कैसे काम करता है… मुझे लगता है कि यह कोर्स 95% थ्योरी और 5% प्रैक्टिकल है और उसका भी मतलब है कि ज्यादातर उदाहरण सिर्फ तस्वीरें हैं, वीडियो नहीं",[],0
319,"कोर्स अधिकांशतः अच्छा है, अधिकांशतः पर्याप्त है, लेकिन निश्चित रूप से वीडियो में मिश्रित/गलत/पुरानी जानकारी है जो कभी-कभी मुझे भ्रमित करती है",1,0,0,1,0,0,1,0,0,1,"कोर्स अधिकांशतः अच्छा है, अधिकांशतः पर्याप्त है, लेकिन निश्चित रूप से वीडियो में मिश्रित/गलत/पुरानी जानकारी है जो कभी-कभी मुझे भ्रमित करती है",[],0
320,अनावश्यक बातें भी हैं,1,0,0,1,0,0,0,0,0,0,अनावश्यक बातें भी हैं,[],0
321,"और मुझे यकीन है कि मुझे वही पुराना ऑटोमेटेड उत्तर मिलेगा ""हम इसे 5 स्टार कैसे बना सकते हैं"" — यह वास्तव में आलोचना के लिए सच्ची चिंता नहीं दिखाता",2,0,0,1,0,0,0,0,0,0,"और मुझे यकीन है कि मुझे वही पुराना ऑटोमेटेड उत्तर मिलेगा ""हम इसे 5 स्टार कैसे बना सकते हैं"" — यह वास्तव में आलोचना के लिए सच्ची चिंता नहीं दिखाता",[],0
322,"डायन पढ़ाने में बहुत अच्छे हैं, लेकिन चित्रों की प्रस्तुति बेहतर हो सकती है",1,0,1,0,0,1,0,0,0,1,"डायन पढ़ाने में बहुत अच्छे हैं, लेकिन चित्रों की प्रस्तुति बेहतर हो सकती है",[],0
323,"अक्सर जब वह किसी नेटवर्क डायग्राम का उल्लेख करते हैं, तो मैं उस हिस्से को जल्दी पहचान नहीं पाता",1,0,0,0,0,0,1,0,0,0,"अक्सर जब वह किसी नेटवर्क डायग्राम का उल्लेख करते हैं, तो मैं उस हिस्से को जल्दी पहचान नहीं पाता",[],0
324,यदि संबंधित भागों को हाइलाइट किया जाए या ज़ूम किया जाए तो बेहतर होगा,0,0,1,0,0,0,0,0,0,1,यदि संबंधित भागों को हाइलाइट किया जाए या ज़ूम किया जाए तो बेहतर होगा,[],0
325,साथ ही PBQ प्रैक्टिस की भी ज़रूरत है,1,0,1,0,0,0,0,0,0,1,साथ ही PBQ प्रैक्टिस की भी ज़रूरत है,[],0
326,सच कहूं तो मैं बहुत मेहनत से पढ़ाई कर रहा हूं,2,0,0,0,1,0,0,0,0,1,सच कहूं तो मैं बहुत मेहनत से पढ़ाई कर रहा हूं,[],0
327,"मैंने TestOut, प्रोफेसर मेसर, जेसन डायन और कई प्रैक्टिस परीक्षा संसाधनों का उपयोग किया है",2,0,1,0,0,0,0,0,1,1,"मैंने TestOut, प्रोफेसर मेसर, जेसन डायन और कई प्रैक्टिस परीक्षा संसाधनों का उपयोग किया है",[],0
328,"मैं लगभग 90% से थोड़ा कम स्कोर कर रहा हूं, और मेरी सबसे बड़ी सीख यह है कि दोहराव बहुत ज़रूरी है",2,0,1,0,0,0,0,0,0,1,"मैं लगभग 90% से थोड़ा कम स्कोर कर रहा हूं, और मेरी सबसे बड़ी सीख यह है कि दोहराव बहुत ज़रूरी है",[],0
329,"इस कोर्स ने काफी मदद की, लेकिन अकेले इस पर निर्भर रहना कठिन है क्योंकि परीक्षा में सामग्री को याद करना ज़्यादा ज़रूरी होता है",2,0,0,0,1,0,0,0,1,1,"इस कोर्स ने काफी मदद की, लेकिन अकेले इस पर निर्भर रहना कठिन है क्योंकि परीक्षा में सामग्री को याद करना ज़्यादा ज़रूरी होता है",[],0
330,"मैं समझता हूं कि कोर्स की सामग्री हमेशा रोमांचक नहीं होती, और कुछ भाग काफी उबाऊ हो सकते हैं",1,0,0,0,0,0,1,0,0,0,"मैं समझता हूं कि कोर्स की सामग्री हमेशा रोमांचक नहीं होती, और कुछ भाग काफी उबाऊ हो सकते हैं",[],0
331,"प्रस्तुति थोड़ी मोनोटोन थी, जिससे रुचि बनाए रखना मुश्किल हो गया",1,0,0,0,0,0,1,0,0,0,"प्रस्तुति थोड़ी मोनोटोन थी, जिससे रुचि बनाए रखना मुश्किल हो गया",[],0
332,इसलिए मुख्य जानकारी याद रखना भी कठिन हो गया,1,0,0,0,0,0,1,0,0,1,इसलिए मुख्य जानकारी याद रखना भी कठिन हो गया,[],0
333,"डायन ट्रेनिंग से अनुरोध है कि आप इस कोर्स को अन्य परीक्षा तैयारी वेबसाइटों जितना प्रतिस्पर्धी बनाएं—जैसे अधिक टेस्ट प्रश्न, कमांड लाइन सिमुलेशन और वीडियो ट्रांसक्रिप्ट के अलावा अध्याय क्विज़ आदि",2,0,1,0,0,0,0,0,0,1,"डायन ट्रेनिंग से अनुरोध है कि आप इस कोर्स को अन्य परीक्षा तैयारी वेबसाइटों जितना प्रतिस्पर्धी बनाएं—जैसे अधिक टेस्ट प्रश्न, कमांड लाइन सिमुलेशन और वीडियो ट्रांसक्रिप्ट के अलावा अध्याय क्विज़ आदि",[],0
334,"कोर्स औसत से ऊपर है, और प्रशिक्षक अच्छे हैं, लेकिन बहुत महान नहीं",2,0,0,0,0,1,0,0,1,2,"कोर्स औसत से ऊपर है, और प्रशिक्षक अच्छे हैं, लेकिन बहुत महान नहीं",[],0
335,ज़्यादातर समय सिर्फ चेहरा ही बोलता दिखता है और स्क्रीन पर उपयोगी चीज़ें कम ही दिखती हैं,1,0,0,0,0,0,1,0,0,0,ज़्यादातर समय सिर्फ चेहरा ही बोलता दिखता है और स्क्रीन पर उपयोगी चीज़ें कम ही दिखती हैं,[],0
336,हालांकि व्याख्याएं अच्छी हैं,4,0,0,0,0,1,0,0,0,2,हालांकि व्याख्याएं अच्छी हैं,[],0
337,लेकिन कंटेंट में बहुत सारे संक्षेप (acronyms) हैं और विवरण की कमी है,1,0,0,1,0,0,0,0,0,0,लेकिन कंटेंट में बहुत सारे संक्षेप (acronyms) हैं और विवरण की कमी है,[],0
338,"हालांकि परीक्षा उद्देश्यों से जुड़ी जानकारी अच्छी तरह समझाई गई है, लेकिन यह वीडियो कोर्स उन चीज़ों में भी बहुत गहराई में जाता है जो परीक्षा में नहीं पूछी जातीं",2,0,0,1,0,0,0,0,0,0,"हालांकि परीक्षा उद्देश्यों से जुड़ी जानकारी अच्छी तरह समझाई गई है, लेकिन यह वीडियो कोर्स उन चीज़ों में भी बहुत गहराई में जाता है जो परीक्षा में नहीं पूछी जातीं",[],0
339,"अधिकांश भाग अच्छा लगा लेकिन कई हिस्सों में लगा कि बस जानकारी दी जा रही है, बिना पर्याप्त स्पष्टीकरण या विषयों के बीच संबंध स्थापित किए",1,0,0,1,0,1,0,0,0,2,"अधिकांश भाग अच्छा लगा लेकिन कई हिस्सों में लगा कि बस जानकारी दी जा रही है, बिना पर्याप्त स्पष्टीकरण या विषयों के बीच संबंध स्थापित किए",[],0
340,"पता नहीं क्या हुआ, शुरू में जो मैंने किया वह दिख नहीं रहा और अचानक कोर्स पूरा होने पर बधाई मिल गई",1,0,0,1,0,0,0,1,0,2,"पता नहीं क्या हुआ, शुरू में जो मैंने किया वह दिख नहीं रहा और अचानक कोर्स पूरा होने पर बधाई मिल गई",[],0
341,हालांकि कोर्स काफी जानकारीपूर्ण और अच्छा है,4,0,0,0,0,1,0,0,1,1,हालांकि कोर्स काफी जानकारीपूर्ण और अच्छा है,[],0
342,"पहली बार में पास कर लिया, लेकिन मुश्किल से",4,0,0,0,1,1,0,0,0,2,"पहली बार में पास कर लिया, लेकिन मुश्किल से",[],0
343,परीक्षा उम्मीद से कहीं ज़्यादा कठिन थी,2,0,0,0,1,0,0,0,0,1,परीक्षा उम्मीद से कहीं ज़्यादा कठिन थी,[],0
344,"कुछ टॉपिक्स जिन पर ज़्यादा ज़ोर दिया गया था, वे मेरे टेस्ट में ज़्यादा नहीं आए",2,0,0,1,0,0,0,0,0,0,"कुछ टॉपिक्स जिन पर ज़्यादा ज़ोर दिया गया था, वे मेरे टेस्ट में ज़्यादा नहीं आए",[],0
345,"लेकिन जो कुछ सीखा, उसी पर भरोसा किया और परिणाम आ ही गया",4,0,0,0,0,1,0,0,1,2,"लेकिन जो कुछ सीखा, उसी पर भरोसा किया और परिणाम आ ही गया",[],0
346,"मैंने सफलतापूर्वक Network+ परीक्षा पास कर ली, लेकिन मुझे लगता है कि विषयों को गहराई से कवर नहीं किया गया था",2,0,0,0,0,1,0,0,0,1,"मैंने सफलतापूर्वक Network+ परीक्षा पास कर ली, लेकिन मुझे लगता है कि विषयों को गहराई से कवर नहीं किया गया था",[],0
347,"बहुत अच्छा कोर्स था, व्याख्यान का आनंद लिया, लेकिन इसे करने से पहले कुछ पूर्व ज्ञान ज़रूरी लगा",2,0,1,0,0,1,0,0,0,1,"बहुत अच्छा कोर्स था, व्याख्यान का आनंद लिया, लेकिन इसे करने से पहले कुछ पूर्व ज्ञान ज़रूरी लगा",[],0
348,अभ्यास परीक्षा में जो था वह मुख्य कोर्स से मेल नहीं खाता,2,0,0,0,1,0,0,0,0,0,अभ्यास परीक्षा में जो था वह मुख्य कोर्स से मेल नहीं खाता,[],0
349,"कुछ क्विज़, विशेषकर प्रैक्टिस परीक्षा में ऐसी चीजें थीं जो नोट्स या जेसन डायन ने नहीं बताई थीं",2,0,0,1,0,0,0,0,0,0,"कुछ क्विज़, विशेषकर प्रैक्टिस परीक्षा में ऐसी चीजें थीं जो नोट्स या जेसन डायन ने नहीं बताई थीं",[],0
350,"कुछ वीडियो में बहुत अच्छी दृश्यात्मक प्रस्तुति थी और कुछ में बिल्कुल नहीं, हालांकि वह सरलता से समझाते हैं",1,0,0,0,0,1,1,0,0,1,"कुछ वीडियो में बहुत अच्छी दृश्यात्मक प्रस्तुति थी और कुछ में बिल्कुल नहीं, हालांकि वह सरलता से समझाते हैं",[],0
351,"कोर्स अच्छा है, लेकिन इसमें बहुत सारी जानकारी दी गई जो बाद में बताया गया कि परीक्षा में नहीं आएगी",1,0,0,0,0,1,1,0,0,1,"कोर्स अच्छा है, लेकिन इसमें बहुत सारी जानकारी दी गई जो बाद में बताया गया कि परीक्षा में नहीं आएगी",[],0
352,"डायन ट्रेनिंग सॉल्यूशंस, जैसा कि मैंने पहले भी कहा, कोर्स अच्छा है लेकिन इसमें और अधिक प्रैक्टिकल लैब्स होने चाहिए",2,0,0,1,0,1,0,0,0,1,"डायन ट्रेनिंग सॉल्यूशंस, जैसा कि मैंने पहले भी कहा, कोर्स अच्छा है लेकिन इसमें और अधिक प्रैक्टिकल लैब्स होने चाहिए",[],0
353,कई विषयों में यह स्पष्ट नहीं हुआ कि असल में यह कैसे काम करता है,1,0,0,0,0,0,1,0,0,0,कई विषयों में यह स्पष्ट नहीं हुआ कि असल में यह कैसे काम करता है,[],0
354,कुछ विषयों के लिए अधिक व्यावहारिक दृष्टिकोण और स्पष्टीकरण की आवश्यकता है,1,0,1,0,0,0,0,0,0,1,कुछ विषयों के लिए अधिक व्यावहारिक दृष्टिकोण और स्पष्टीकरण की आवश्यकता है,[],0
355,"कई चीजें थोड़ी जल्दी और ढीले ढाले तरीके से समझाई गई हैं, और उनकी सटीकता संदिग्ध है",1,0,0,1,0,0,0,0,0,1,"कई चीजें थोड़ी जल्दी और ढीले ढाले तरीके से समझाई गई हैं, और उनकी सटीकता संदिग्ध है",[],0
356,"इस कोर्स को एकमात्र स्रोत के रूप में उपयोग न करें, लेकिन यह समीक्षा के लिए अच्छा है",2,0,1,0,0,0,0,0,0,1,"इस कोर्स को एकमात्र स्रोत के रूप में उपयोग न करें, लेकिन यह समीक्षा के लिए अच्छा है",[],0
357,"आधे रास्ते पर हूं, अब तक सब ठीक है",4,0,0,0,0,1,0,0,0,1,"आधे रास्ते पर हूं, अब तक सब ठीक है",[],0
358,"कुछ विषय Network+ प्रश्नों के लिए पर्याप्त गहराई में नहीं हैं, लेकिन शायद आगे के वीडियो में कवर हों",2,0,1,0,0,0,0,0,0,2,"कुछ विषय Network+ प्रश्नों के लिए पर्याप्त गहराई में नहीं हैं, लेकिन शायद आगे के वीडियो में कवर हों",[],0
359,यह काफी दिलचस्प कोर्स है,4,0,0,0,0,1,0,0,1,1,यह काफी दिलचस्प कोर्स है,[],0
360,मैं नेटवर्किंग के बारे में पहले से कहीं ज़्यादा चीजें सीख रहा हूं,4,0,0,0,0,1,0,0,0,1,मैं नेटवर्किंग के बारे में पहले से कहीं ज़्यादा चीजें सीख रहा हूं,[],0
361,"किसी विषय को 10 मिनट में समझाकर अंत में कहना कि ""आपको परीक्षा में सिर्फ एक वाक्य जानना है"" – यह तरीका मुझे वीडियो देखना बंद करने पर मजबूर कर देता है",1,0,0,1,0,0,1,0,0,0,"किसी विषय को 10 मिनट में समझाकर अंत में कहना कि ""आपको परीक्षा में सिर्फ एक वाक्य जानना है"" – यह तरीका मुझे वीडियो देखना बंद करने पर मजबूर कर देता है",[],0
362,"बहुत ही व्यापक कोर्स है, डायन सब कुछ कवर करते हैं—even वो चीजें भी जो परीक्षा में ज़रूरी नहीं हैं",4,0,0,0,0,1,0,0,0,0,"बहुत ही व्यापक कोर्स है, डायन सब कुछ कवर करते हैं—even वो चीजें भी जो परीक्षा में ज़रूरी नहीं हैं",[],0
363,मेरी एकमात्र शिकायत इसकी लंबाई है,1,0,0,0,0,0,1,0,0,1,मेरी एकमात्र शिकायत इसकी लंबाई है,[],0
364,लगता है कि संसाधनों में कुछ समस्या है,0,0,0,0,0,0,1,0,0,0,लगता है कि संसाधनों में कुछ समस्या है,[],0
365,कुछ चित्र ब्लॉक या काले पड़े हैं,0,0,0,0,0,0,0,0,0,0,कुछ चित्र ब्लॉक या काले पड़े हैं,[],0
366,"कुल मिलाकर, यह काम करता है",4,0,0,0,0,1,0,0,0,1,"कुल मिलाकर, यह काम करता है",[],0
367,"समझना आसान है, और वह एक अच्छे शिक्षक हैं",4,0,0,0,0,1,0,0,1,1,"समझना आसान है, और वह एक अच्छे शिक्षक हैं",[],0
368,लेकिन मुझे यह पसंद नहीं कि उन्होंने इस सीरीज़ में DHCP के बारे में बहुत ज़्यादा बात की,1,0,0,0,0,0,1,0,0,0,लेकिन मुझे यह पसंद नहीं कि उन्होंने इस सीरीज़ में DHCP के बारे में बहुत ज़्यादा बात की,[],0
369,"मैं कुछ ग्राफ़िक चित्रों की अपेक्षा कर रहा था, जिससे और मदद मिलती",1,0,1,0,0,0,0,0,0,1,"मैं कुछ ग्राफ़िक चित्रों की अपेक्षा कर रहा था, जिससे और मदद मिलती",[],0
370,"अब तक सब अच्छा है, विषयों को समझाने का तरीका सरल है",4,0,0,0,0,1,0,0,1,1,"अब तक सब अच्छा है, विषयों को समझाने का तरीका सरल है",[],0
371,"कुछ उपयोगी जानकारी है, लेकिन कम से कम एक प्रश्न के उत्तर से मैं असहमत हूँ",2,0,0,1,0,0,0,0,0,2,"कुछ उपयोगी जानकारी है, लेकिन कम से कम एक प्रश्न के उत्तर से मैं असहमत हूँ",[],0
372,"हाँ, बहुत अच्छा कोर्स! मैं लगभग 20 वर्षों से सॉफ्टवेयर डेवलपर रहा हूँ और इन सभी विषयों को समझना मेरे लिए फायदेमंद रहा",4,0,0,0,0,1,0,0,1,1,"हाँ, बहुत अच्छा कोर्स! मैं लगभग 20 वर्षों से सॉफ्टवेयर डेवलपर रहा हूँ और इन सभी विषयों को समझना मेरे लिए फायदेमंद रहा",[],0
373,"इससे नेटवर्क टीमों के साथ संवाद करना, समस्याओं को पहचानना और हल करना आसान होगा—जो मुझे एक बेहतर डेवलपर बनाएगा",4,0,1,0,0,1,0,0,0,1,"इससे नेटवर्क टीमों के साथ संवाद करना, समस्याओं को पहचानना और हल करना आसान होगा—जो मुझे एक बेहतर डेवलपर बनाएगा",[],0
374,सामग्री अच्छी है,4,0,0,0,0,1,0,0,1,1,सामग्री अच्छी है,[],0
375,कभी-कभी व्याख्याएं अस्पष्ट होती हैं,1,0,0,0,0,0,1,0,0,0,कभी-कभी व्याख्याएं अस्पष्ट होती हैं,[],0
376,चित्र और डेमो स्थिर हैं और एनिमेटेड नहीं हैं,0,0,0,0,0,0,1,0,0,0,चित्र और डेमो स्थिर हैं और एनिमेटेड नहीं हैं,[],0
377,प्रशिक्षक वास्तव में अच्छे हैं लेकिन कभी-कभी परिभाषाओं और जटिल विषयों को पूरी तरह से समझाए बिना ही छोड़ देते हैं कि वे क्यों उपयोगी हैं और कैसे कार्य करते हैं,1,0,0,0,0,0,1,0,0,1,प्रशिक्षक वास्तव में अच्छे हैं लेकिन कभी-कभी परिभाषाओं और जटिल विषयों को पूरी तरह से समझाए बिना ही छोड़ देते हैं कि वे क्यों उपयोगी हैं और कैसे कार्य करते हैं,[],0
378,मैं अपनी पहली कोशिश में अच्छा नहीं कर सका,2,0,0,0,0,0,1,0,0,0,मैं अपनी पहली कोशिश में अच्छा नहीं कर सका,[],0
379,"उत्कृष्ट पाठ, लेकिन इसमें स्पेनिश उपशीर्षक की अनुमति होनी चाहिए थी",0,0,1,0,0,0,0,0,1,1,"उत्कृष्ट पाठ, लेकिन इसमें स्पेनिश उपशीर्षक की अनुमति होनी चाहिए थी",[],0
380,इस कोर्स में लगभग कोई व्यावहारिक (हैंड्स-ऑन) अनुभव नहीं है,2,0,0,0,0,0,1,0,0,0,इस कोर्स में लगभग कोई व्यावहारिक (हैंड्स-ऑन) अनुभव नहीं है,[],0
381,कृपया 568A/B वायरिंग कलर कोड को और विस्तार से समझाएं,1,0,1,0,0,0,0,0,1,1,कृपया 568A/B वायरिंग कलर कोड को और विस्तार से समझाएं,[],0
382,अवधारणाओं की बहुत अच्छी व्याख्या की गई है और यह आकर्षक है,4,0,0,0,0,1,0,0,1,1,अवधारणाओं की बहुत अच्छी व्याख्या की गई है और यह आकर्षक है,[],0
383,माइक्रोवेव कनेक्शन जैसे विषयों पर थोड़ा और विस्तार किया जा सकता था—इसे आखिरी वीडियो से पहले कभी नहीं बताया गया,1,0,1,0,0,0,0,0,0,0,माइक्रोवेव कनेक्शन जैसे विषयों पर थोड़ा और विस्तार किया जा सकता था—इसे आखिरी वीडियो से पहले कभी नहीं बताया गया,[],0
384,सैद्धांतिक रूप से अच्छा है लेकिन और अधिक डेमोंस्ट्रेशन की ज़रूरत है,2,0,1,0,0,0,0,0,1,1,सैद्धांतिक रूप से अच्छा है लेकिन और अधिक डेमोंस्ट्रेशन की ज़रूरत है,[],0
385,"अच्छा कोर्स है, लेकिन कुछ सामग्री के क्रम या प्रासंगिकता को समझना थोड़ा कठिन है",2,0,0,0,0,0,1,0,0,1,"अच्छा कोर्स है, लेकिन कुछ सामग्री के क्रम या प्रासंगिकता को समझना थोड़ा कठिन है",[],0
386,"यह अच्छी तरह से व्यवस्थित लगता है और प्रशिक्षक शानदार हैं, लेकिन जब आप वास्तव में किसी खंड को देखते हैं, तो यह याद रखना कठिन हो सकता है कि कौन सा उपविषय किससे जुड़ा है",2,0,0,0,0,0,1,0,0,1,"यह अच्छी तरह से व्यवस्थित लगता है और प्रशिक्षक शानदार हैं, लेकिन जब आप वास्तव में किसी खंड को देखते हैं, तो यह याद रखना कठिन हो सकता है कि कौन सा उपविषय किससे जुड़ा है",[],0
387,अच्छी सामग्री,4,0,0,0,0,1,0,0,1,1,अच्छी सामग्री,[],0
388,"जानकारी उपयोगी है, लेकिन प्रस्तुति कष्टप्रद है",1,0,0,1,0,0,1,0,0,1,"जानकारी उपयोगी है, लेकिन प्रस्तुति कष्टप्रद है",[],0
389,"""अब"" शब्द को हर वाक्य में सुनना कई लोगों के लिए परेशान करने वाला हो सकता है",1,0,0,1,0,0,0,0,0,0,"""अब"" शब्द को हर वाक्य में सुनना कई लोगों के लिए परेशान करने वाला हो सकता है",[],0
390,बहुत बढ़िया कोर्स था,4,0,0,0,0,1,0,0,1,1,बहुत बढ़िया कोर्स था,[],0
391,समझने योग्य,4,0,0,0,0,1,0,0,1,1,समझने योग्य,[],0
392,व्याख्याता अधिकतर जानकारी पढ़कर बता रहे हैं और यह थोड़ा सूखा (उबाऊ) लग रहा है,1,0,0,1,0,0,1,0,0,0,व्याख्याता अधिकतर जानकारी पढ़कर बता रहे हैं और यह थोड़ा सूखा (उबाऊ) लग रहा है,[],0
393,"हालांकि कोर्स लगभग 24 घंटे का है, प्रत्येक विषय को अधिक समय और गहराई से छूने की ज़रूरत है",1,0,1,0,0,0,1,0,0,1,"हालांकि कोर्स लगभग 24 घंटे का है, प्रत्येक विषय को अधिक समय और गहराई से छूने की ज़रूरत है",[],0
394,यह Net+ पास करने के लिए एक पूर्ण कोर्स जैसा नहीं लगता—मुझे लगता है कि मुझे अपनी पढ़ाई को अन्य संसाधनों से भी पूरक करना पड़ेगा,2,0,0,0,1,0,1,0,0,1,यह Net+ पास करने के लिए एक पूर्ण कोर्स जैसा नहीं लगता—मुझे लगता है कि मुझे अपनी पढ़ाई को अन्य संसाधनों से भी पूरक करना पड़ेगा,[],0
395,मुझे अतिरिक्त संसाधन डाउनलोड करने पड़े और कुछ यूट्यूब वीडियो देखने पड़े ताकि मैं उन अवधारणाओं को समझ सकूं जिन्हें बिना स्पष्टीकरण के उल्लेख किया गया था,2,0,1,0,1,0,0,0,0,0,मुझे अतिरिक्त संसाधन डाउनलोड करने पड़े और कुछ यूट्यूब वीडियो देखने पड़े ताकि मैं उन अवधारणाओं को समझ सकूं जिन्हें बिना स्पष्टीकरण के उल्लेख किया गया था,[],0
396,"अब तक मुझे अच्छी जानकारी मिल रही है, बस मैं चाहता हूँ कि अधिक बार क्विज़ हों ताकि यह पुष्टि हो सके कि मैं जानकारी को समझ रहा हूँ",2,0,1,0,0,1,0,0,0,1,"अब तक मुझे अच्छी जानकारी मिल रही है, बस मैं चाहता हूँ कि अधिक बार क्विज़ हों ताकि यह पुष्टि हो सके कि मैं जानकारी को समझ रहा हूँ",[],0
397,"पढ़ाने की गति इतनी तेज है कि मैं नोट्स नहीं ले पाता, लेकिन कुल मिलाकर प्रस्तुति अच्छी है",1,0,0,0,0,1,1,0,1,1,"पढ़ाने की गति इतनी तेज है कि मैं नोट्स नहीं ले पाता, लेकिन कुल मिलाकर प्रस्तुति अच्छी है",[],0
398,ध्यान केंद्रित रखना और सामग्री में रुचि बनाए रखना थोड़ा कठिन है,1,0,0,0,0,0,1,0,0,1,ध्यान केंद्रित रखना और सामग्री में रुचि बनाए रखना थोड़ा कठिन है,[],0
399,"मुझे पूरा कोर्स पसंद आया लेकिन ऐसा लगा कि Asynchronous, Isynchronous और Synchronous विषयों को सिर्फ ऊपर-ऊपर से छू लिया गया",2,0,0,0,0,1,1,0,0,1,"मुझे पूरा कोर्स पसंद आया लेकिन ऐसा लगा कि Asynchronous, Isynchronous और Synchronous विषयों को सिर्फ ऊपर-ऊपर से छू लिया गया",[],0
400,प्रैक्टिस परीक्षाएं बहुत ज़रूरी हैं,2,0,1,0,0,0,0,0,0,1,प्रैक्टिस परीक्षाएं बहुत ज़रूरी हैं,[],0
401,इन्हीं की मदद से मैं पहली बार में ही प्रमाणित हो गया और इस कोर्स ने मुझे आत्मविश्वास दिया,4,0,0,0,0,1,0,0,1,1,इन्हीं की मदद से मैं पहली बार में ही प्रमाणित हो गया और इस कोर्स ने मुझे आत्मविश्वास दिया,[],0
402,डायन ट्रेनिंग कोर्स हमेशा भरोसेमंद होते हैं,4,0,0,0,0,0,0,0,1,1,डायन ट्रेनिंग कोर्स हमेशा भरोसेमंद होते हैं,[],0
403,मैं स्वीकार करता हूँ कि विषयों की जटिलता को देखते हुए और अधिक दृश्य उदाहरण (जैसे कुछ वीडियो में Cisco Packet Tracer) या वास्तविक क्षेत्र से जुड़े उदाहरण होते तो यह कोर्स पांच सितारा मूल्यांकन पाने योग्य होता,4,0,1,0,0,0,0,0,1,1,मैं स्वीकार करता हूँ कि विषयों की जटिलता को देखते हुए और अधिक दृश्य उदाहरण (जैसे कुछ वीडियो में Cisco Packet Tracer) या वास्तविक क्षेत्र से जुड़े उदाहरण होते तो यह कोर्स पांच सितारा मूल्यांकन पाने योग्य होता,[],0
404,मैंने अभी अपना Network+ N10-009 परीक्षा पास किया—बहुत उत्साहित हूँ! इस कोर्स का बहुत धन्यवाद,4,0,0,0,0,1,0,0,1,2,मैंने अभी अपना Network+ N10-009 परीक्षा पास किया—बहुत उत्साहित हूँ! इस कोर्स का बहुत धन्यवाद,[],0
405,और अब मुझे वह रिटेक वाउचर भी नहीं चाहिए! 🎉,4,0,0,0,0,1,0,0,0,2,और अब मुझे वह रिटेक वाउचर भी नहीं चाहिए!,['🎉'],1
406,"हाँ, यह एक अच्छा मेल है",4,0,0,0,0,1,0,0,0,1,"हाँ, यह एक अच्छा मेल है",[],0
407,मैं प्रैक्टिस क्विज़ और टेस्ट में सिमुलेशन सवाल देखना पसंद करता,4,0,0,0,0,1,0,0,0,1,मैं प्रैक्टिस क्विज़ और टेस्ट में सिमुलेशन सवाल देखना पसंद करता,[],0
408,यह बहुत गहराई से था,4,0,0,0,0,1,0,0,0,2,यह बहुत गहराई से था,[],0
409,मैं कुछ प्रैक्टिस परीक्षाएँ लेने के बाद विभिन्न चीजों को दोबारा देखने के लिए उत्साहित हूँ और आखिरकार परीक्षा के दिन आधिकारिक परीक्षा दूँगा!,4,0,0,0,0,1,0,0,0,2,मैं कुछ प्रैक्टिस परीक्षाएँ लेने के बाद विभिन्न चीजों को दोबारा देखने के लिए उत्साहित हूँ और आखिरकार परीक्षा के दिन आधिकारिक परीक्षा दूँगा!,[],0
410,"यह सामग्री बहुत जानकारीपूर्ण है, मैं इस सामग्री का आनंद ले रहा हूँ",4,0,0,0,0,1,0,0,0,1,"यह सामग्री बहुत जानकारीपूर्ण है, मैं इस सामग्री का आनंद ले रहा हूँ",[],0
411,उत्कृष्ट कोर्स लेकिन Network+ के लिए थोड़ा ज़्यादा है,4,0,0,0,0,1,1,0,0,1,उत्कृष्ट कोर्स लेकिन Network+ के लिए थोड़ा ज़्यादा है,[],0
