No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
1035,I enjoyed every part of this course as the instructor explains both basic and advanced ideas in a way that feels engaging and trustworthy.,1,0,0,0,0,1,0,0,0,1,I enjoyed every part of this course as the instructor explains both basic and advanced ideas in a way that feels engaging and trustworthy.,[],0
1036,The structure of this course made learning NLP enjoyable and helped me feel confident while progressing through each topic.,2,0,0,0,0,1,0,0,0,1,The structure of this course made learning NLP enjoyable and helped me feel confident while progressing through each topic.,[],0
1037,"I am very satisfied with the depth and clarity of this course, which made learning NLP feel exciting rather than overwhelming.",4,0,0,0,0,1,0,1,0,1,"I am very satisfied with the depth and clarity of this course, which made learning NLP feel exciting rather than overwhelming.",[],0
1038,"This course successfully combines clear explanations and practical insights, making the learning experience both enjoyable and motivating",2,0,0,0,0,1,0,0,0,1,"This course successfully combines clear explanations and practical insights, making the learning experience both enjoyable and motivating",[],0
1039,I felt confident and engaged throughout the course because the instructor explains concepts carefully and logically,1,0,0,0,0,1,0,0,0,1,I felt confident and engaged throughout the course because the instructor explains concepts carefully and logically,[],0
1040,This course made NLP easier to understand by presenting ideas in a structured and enjoyable way that kept me motivated,2,0,0,0,0,1,0,0,0,1,This course made NLP easier to understand by presenting ideas in a structured and enjoyable way that kept me motivated,[],0
1041,"I truly appreciated the clarity of this course, which helped me build trust in the learning process and enjoy each lesson 😊",4,0,0,0,0,1,0,0,0,1,"I truly appreciated the clarity of this course, which helped me build trust in the learning process and enjoy each lesson",['😊'],1
1042,The learning experience was very satisfying because the course explains NLP concepts thoroughly while keeping the pace comfortable 😄,2,0,0,0,0,1,0,0,0,1,The learning experience was very satisfying because the course explains NLP concepts thoroughly while keeping the pace comfortable,['😄'],1
1043,I enjoyed this course because it gradually builds understanding and makes complex NLP topics feel approachable and interesting 🙂,2,0,0,0,0,1,0,0,0,1,I enjoyed this course because it gradually builds understanding and makes complex NLP topics feel approachable and interesting,['🙂'],1
1044,This course exceeded my expectations by delivering high-quality explanations that made learning NLP both enjoyable and rewarding 🤩,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by delivering high-quality explanations that made learning NLP both enjoyable and rewarding,['🤩'],1
1045,I feel very satisfied with this course as it helped me gain confidence and enthusiasm for applying NLP techniques 😊,4,0,0,0,0,1,0,0,0,1,I feel very satisfied with this course as it helped me gain confidence and enthusiasm for applying NLP techniques,['😊'],1
1046,The instructor’s teaching style made learning NLP engaging and helped me trust the concepts being explained 😌,1,0,0,0,0,1,0,0,0,1,The instructor’s teaching style made learning NLP engaging and helped me trust the concepts being explained,['😌'],1
1047,This course made me feel excited about learning NLP due to its clear structure and thoughtful explanations 😄,4,0,0,0,0,1,0,0,0,1,This course made me feel excited about learning NLP due to its clear structure and thoughtful explanations,['😄'],1
1048,"I enjoyed the course because it explains NLP fundamentals in a way that feels logical, motivating, and easy to follow 🙂",2,0,0,0,0,1,0,0,0,1,"I enjoyed the course because it explains NLP fundamentals in a way that feels logical, motivating, and easy to follow",['🙂'],1
1049,The learning journey felt smooth and rewarding thanks to the instructor’s clear explanations and well-organized content 😊,4,0,0,0,0,1,0,0,0,1,The learning journey felt smooth and rewarding thanks to the instructor’s clear explanations and well-organized content,['😊'],1
1050,I am very satisfied with how this course builds understanding step by step while keeping the learning experience enjoyable 😌,4,0,0,0,0,1,0,0,0,1,I am very satisfied with how this course builds understanding step by step while keeping the learning experience enjoyable,['😌'],1
1051,This course helped me feel confident and motivated as it explains NLP concepts in a clear and engaging manner 😄,1,0,0,0,0,1,0,0,0,1,This course helped me feel confident and motivated as it explains NLP concepts in a clear and engaging manner,['😄'],1
1052,"I truly enjoyed learning from this course because the explanations feel thoughtful, detailed, and easy to trust 😊",4,0,0,0,0,1,0,0,0,1,"I truly enjoyed learning from this course because the explanations feel thoughtful, detailed, and easy to trust",['😊'],1
1053,"The instructor explains NLP concepts clearly and patiently, which made the entire learning experience enjoyable and confidence-building 😌",1,0,0,0,0,1,0,0,0,1,"The instructor explains NLP concepts clearly and patiently, which made the entire learning experience enjoyable and confidence-building",['😌'],1
1054,This course delivered a very positive learning experience by making complex ideas feel simple and motivating 😄,2,0,0,0,0,1,0,0,0,1,This course delivered a very positive learning experience by making complex ideas feel simple and motivating,['😄'],1
1055,I felt happy learning NLP in this course because the content is structured well and explained with clarity 😊,2,0,0,0,0,1,0,0,0,1,I felt happy learning NLP in this course because the content is structured well and explained with clarity,['😊'],1
1056,The explanations in this course helped me build trust in the material and enjoy learning without feeling confused 😌,2,0,0,0,0,1,0,0,0,1,The explanations in this course helped me build trust in the material and enjoy learning without feeling confused,['😌'],1
1057,I am very satisfied with this course as it presents NLP concepts in a way that feels both practical and enjoyable 🙂,4,0,0,0,0,1,0,0,0,1,I am very satisfied with this course as it presents NLP concepts in a way that feels both practical and enjoyable,['🙂'],1
1058,This course made me feel excited to continue learning NLP because the explanations are clear and engaging 😄,4,0,0,0,0,1,0,0,0,1,This course made me feel excited to continue learning NLP because the explanations are clear and engaging,['😄'],1
1059,I enjoyed the learning process because the instructor explains concepts thoroughly while keeping the lessons interesting 😊,1,0,0,0,0,1,0,0,1,1,I enjoyed the learning process because the instructor explains concepts thoroughly while keeping the lessons interesting,['😊'],1
1060,This course exceeded my expectations by making NLP approachable and enjoyable through clear explanations 🤩,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by making NLP approachable and enjoyable through clear explanations,['🤩'],1
1061,I felt confident and motivated throughout the course thanks to its structured and well-paced content 😌,2,0,0,0,0,1,0,0,0,1,I felt confident and motivated throughout the course thanks to its structured and well-paced content,['😌'],1
1062,The learning experience was very satisfying because the instructor explains each topic clearly and thoughtfully 😊,1,0,0,0,0,1,0,0,0,1,The learning experience was very satisfying because the instructor explains each topic clearly and thoughtfully,['😊'],1
1063,I enjoyed this course because it makes NLP concepts easy to understand while keeping the learning experience enjoyable 🙂,1,0,0,0,0,1,0,0,0,1,I enjoyed this course because it makes NLP concepts easy to understand while keeping the learning experience enjoyable,['🙂'],1
1064,This course gave me confidence in my understanding of NLP through its clear explanations and logical progression 😌,1,0,0,0,0,1,0,0,0,1,This course gave me confidence in my understanding of NLP through its clear explanations and logical progression,['😌'],1
1065,I feel very satisfied with this course as it helped me learn NLP in a structured and motivating way.,4,0,0,0,0,1,0,0,0,1,I feel very satisfied with this course as it helped me learn NLP in a structured and motivating way.,[],0
1066,The instructor’s explanations made learning NLP enjoyable and helped me trust the material completely.,1,0,0,0,0,1,0,0,0,1,The instructor’s explanations made learning NLP enjoyable and helped me trust the material completely.,[],0
1067,This course made learning NLP feel rewarding by clearly explaining concepts and encouraging continuous learning.,1,0,0,0,0,1,0,0,0,1,This course made learning NLP feel rewarding by clearly explaining concepts and encouraging continuous learning.,[],0
1068,I enjoyed how this course presents NLP ideas in a clear and engaging manner that builds confidence.,1,0,0,0,0,1,0,0,0,1,I enjoyed how this course presents NLP ideas in a clear and engaging manner that builds confidence.,[],0
1069,The learning journey was positive and enjoyable because the course explains everything step by step.,1,0,0,0,0,1,0,0,0,1,The learning journey was positive and enjoyable because the course explains everything step by step.,[],0
1070,"I am very satisfied with this course because it combines clarity, structure, and motivation effectively.",4,0,0,0,0,1,0,0,0,1,"I am very satisfied with this course because it combines clarity, structure, and motivation effectively.",[],0
1071,This course helped me feel confident and excited about applying NLP techniques in practice.,4,0,0,0,0,1,0,0,0,1,This course helped me feel confident and excited about applying NLP techniques in practice.,[],0
1072,I truly enjoyed this course as it made learning NLP both enjoyable and confidence-building.,1,0,0,0,0,1,0,0,0,1,I truly enjoyed this course as it made learning NLP both enjoyable and confidence-building.,[],0
1073,"The instructor explains NLP concepts clearly and consistently, which made the learning experience smooth and enjoyable.",1,0,0,0,0,1,0,0,0,1,"The instructor explains NLP concepts clearly and consistently, which made the learning experience smooth and enjoyable.",[],0
1074,This course exceeded my expectations by making complex topics feel understandable and motivating.,1,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by making complex topics feel understandable and motivating.,[],0
1075,I felt happy learning NLP through this course because the explanations are clear and well organized.,1,0,0,0,0,1,0,0,0,1,I felt happy learning NLP through this course because the explanations are clear and well organized.,[],0
1076,The course structure helped me stay engaged and confident while learning NLP concepts.,1,0,0,0,0,1,0,0,0,1,The course structure helped me stay engaged and confident while learning NLP concepts.,[],0
1077,I am very satisfied with this course as it presents information clearly and builds understanding gradually.,4,0,0,0,0,1,0,0,0,1,I am very satisfied with this course as it presents information clearly and builds understanding gradually.,[],0
1078,This course made learning NLP enjoyable by explaining ideas in a logical and approachable way.,1,0,0,0,0,1,0,0,0,1,This course made learning NLP enjoyable by explaining ideas in a logical and approachable way.,[],0
1079,I enjoyed the learning experience because the instructor explains concepts carefully and clearly.,1,0,0,0,0,1,0,0,0,1,I enjoyed the learning experience because the instructor explains concepts carefully and clearly.,[],0
1080,This course helped me feel confident in my NLP knowledge thanks to its clear explanations.,1,0,0,0,0,1,0,0,0,1,This course helped me feel confident in my NLP knowledge thanks to its clear explanations.,[],0
1081,I felt motivated and satisfied throughout the course due to its well-structured content.,4,0,0,0,0,1,0,0,0,1,I felt motivated and satisfied throughout the course due to its well-structured content.,[],0
1082,The instructor’s teaching style made this course enjoyable and easy to trust.,1,0,0,0,0,1,0,0,0,1,The instructor’s teaching style made this course enjoyable and easy to trust.,[],0
1083,"I enjoyed this course because it explains NLP concepts in a way that feels clear, practical, and motivating.",1,0,0,0,0,1,0,0,0,1,"I enjoyed this course because it explains NLP concepts in a way that feels clear, practical, and motivating.",[],0
1084,This course exceeded my expectations by delivering clear explanations and a smooth learning experience.,1,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by delivering clear explanations and a smooth learning experience.,[],0
1085,I am very satisfied with how this course builds understanding step by step.,4,0,0,0,0,1,0,0,0,1,I am very satisfied with how this course builds understanding step by step.,[],0
1086,The learning experience was enjoyable because the instructor explains everything clearly and thoughtfully.,1,0,0,0,0,1,0,0,0,1,The learning experience was enjoyable because the instructor explains everything clearly and thoughtfully.,[],0
1087,This course made NLP easier to learn and kept me motivated throughout.,1,0,0,0,0,1,0,0,0,1,This course made NLP easier to learn and kept me motivated throughout.,[],0
1088,I enjoyed the structure of this course because it supports clear and confident learning.,4,0,0,0,0,1,0,0,0,1,I enjoyed the structure of this course because it supports clear and confident learning.,[],0
1089,The explanations helped me feel confident and excited about learning NLP.,1,0,0,0,0,1,0,0,0,1,The explanations helped me feel confident and excited about learning NLP.,[],0
1090,This course provided a very positive learning experience through its clarity and organization.,4,0,0,0,0,1,0,0,0,1,This course provided a very positive learning experience through its clarity and organization.,[],0
1091,I felt satisfied learning NLP because the content is presented clearly and logically.,1,0,0,0,0,1,0,0,0,1,I felt satisfied learning NLP because the content is presented clearly and logically.,[],0
1092,The instructor’s explanations made this course enjoyable and confidence-building.,1,0,0,0,0,1,0,0,0,1,The instructor’s explanations made this course enjoyable and confidence-building.,[],0
1093,I enjoyed learning NLP through this course because the material is structured and easy to follow.,2,0,0,0,0,1,0,0,0,1,I enjoyed learning NLP through this course because the material is structured and easy to follow.,[],0
1094,This course exceeded my expectations by making NLP concepts engaging and understandable.,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by making NLP concepts engaging and understandable.,[],0
1095,I feel very satisfied with the learning experience this course provided.,4,0,0,0,0,1,0,0,0,1,I feel very satisfied with the learning experience this course provided.,[],0
1096,The course helped me feel confident and motivated while learning NLP.,4,0,0,0,0,1,0,0,0,1,The course helped me feel confident and motivated while learning NLP.,[],0
1097,I enjoyed the clear explanations that made learning NLP enjoyable.,1,0,0,0,0,1,0,0,0,1,I enjoyed the clear explanations that made learning NLP enjoyable.,[],0
1098,This course made learning NLP feel rewarding through its thoughtful structure.,2,0,0,0,0,1,0,0,0,1,This course made learning NLP feel rewarding through its thoughtful structure.,[],0
1099,I felt confident learning from this course because the explanations are clear and consistent.,1,0,0,0,0,1,0,0,0,1,I felt confident learning from this course because the explanations are clear and consistent.,[],0
1100,The learning experience was enjoyable and motivating thanks to the instructor’s teaching style.,1,0,0,0,0,1,0,1,0,1,The learning experience was enjoyable and motivating thanks to the instructor’s teaching style.,[],0
1101,This course exceeded my expectations by making complex ideas easy to grasp.,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by making complex ideas easy to grasp.,[],0
1102,I am very satisfied with how clearly NLP concepts are explained in this course.,4,0,0,0,0,1,0,0,0,1,I am very satisfied with how clearly NLP concepts are explained in this course.,[],0
1103,I enjoyed this course because it presents NLP concepts in a way that feels logical and engaging.,2,0,0,0,0,1,0,0,0,1,I enjoyed this course because it presents NLP concepts in a way that feels logical and engaging.,[],0
1104,This course helped me build confidence and enthusiasm for learning NLP.,4,0,0,0,0,1,0,0,0,1,This course helped me build confidence and enthusiasm for learning NLP.,[],0
1105,I felt satisfied with the learning experience because the content is well structured.,2,0,0,0,0,1,0,0,0,1,I felt satisfied with the learning experience because the content is well structured.,[],0
1106,The instructor’s explanations made learning NLP enjoyable and easy to follow.,1,0,0,0,0,1,0,0,0,1,The instructor’s explanations made learning NLP enjoyable and easy to follow.,[],0
1107,This course exceeded my expectations by delivering clear and motivating lessons.,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by delivering clear and motivating lessons.,[],0
1108,I enjoyed the learning journey because the course explains concepts step by step.,1,0,0,0,0,1,0,0,0,1,I enjoyed the learning journey because the course explains concepts step by step.,[],0
1109,I feel confident and satisfied after completing this course.,4,0,0,0,0,1,0,0,0,1,I feel confident and satisfied after completing this course.,[],0
1110,The structure of this course made learning NLP enjoyable and effective.,2,0,0,0,0,1,0,0,0,1,The structure of this course made learning NLP enjoyable and effective.,[],0
1111,I enjoyed the clarity and organization of the lessons throughout the course.,2,0,0,0,0,1,0,0,0,1,I enjoyed the clarity and organization of the lessons throughout the course.,[],0
1112,This course made learning NLP feel accessible and rewarding.,4,0,0,0,0,1,0,0,0,1,This course made learning NLP feel accessible and rewarding.,[],0
1113,I am very satisfied with this course because it explains NLP concepts clearly and builds confidence.,4,0,0,0,0,1,0,0,0,1,I am very satisfied with this course because it explains NLP concepts clearly and builds confidence.,[],0
1114,The instructor’s clear explanations made the learning experience enjoyable.,1,0,0,0,0,1,0,0,0,1,The instructor’s clear explanations made the learning experience enjoyable.,[],0
1115,This course exceeded my expectations by making NLP interesting and easy to understand.,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by making NLP interesting and easy to understand.,[],0
1116,I enjoyed learning from this course because the content flows logically.,2,0,0,0,0,1,0,0,0,1,I enjoyed learning from this course because the content flows logically.,[],0
1117,The learning experience was positive and motivating thanks to the course structure.,2,0,0,0,0,1,0,0,0,1,The learning experience was positive and motivating thanks to the course structure.,[],0
1118,I feel confident in my understanding of NLP after completing this course.,4,0,0,0,0,1,0,0,0,1,I feel confident in my understanding of NLP after completing this course.,[],0
1119,This course made learning NLP enjoyable through clear and thoughtful explanations.,1,0,0,0,0,1,0,0,0,1,This course made learning NLP enjoyable through clear and thoughtful explanations.,[],0
1120,I enjoyed the learning process because the instructor explains concepts very well.,1,0,0,0,0,1,0,0,0,1,I enjoyed the learning process because the instructor explains concepts very well.,[],0
1121,I am very satisfied with how the course presents NLP topics.,4,0,0,0,0,1,0,0,0,1,I am very satisfied with how the course presents NLP topics.,[],0
1122,This course delivered a very enjoyable and confidence-building learning experience 😊,4,0,0,0,0,1,0,0,0,1,This course delivered a very enjoyable and confidence-building learning experience,['😊'],1
1123,"I felt genuinely happy and pleasantly surprised by how clearly this course explains NLP concepts, making the entire learning experience enjoyable and motivating from start to finish 😄",1,0,0,0,0,1,0,1,0,1,"I felt genuinely happy and pleasantly surprised by how clearly this course explains NLP concepts, making the entire learning experience enjoyable and motivating from start to finish",['😄'],1
1124,"This course made me feel both excited and surprised as it transformed complex NLP topics into something engaging, understandable, and rewarding to learn 🤩",4,0,0,0,0,1,0,1,0,1,"This course made me feel both excited and surprised as it transformed complex NLP topics into something engaging, understandable, and rewarding to learn",['🤩'],1
1125,I was happily surprised by how smoothly the lessons flowed and how enjoyable learning NLP became through the instructor’s clear explanations 😌,1,0,0,0,0,1,0,1,0,1,I was happily surprised by how smoothly the lessons flowed and how enjoyable learning NLP became through the instructor’s clear explanations,['😌'],1
1126,This course exceeded my expectations and made me feel joyful as each topic was explained in a surprisingly clear and approachable way 😃,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations and made me feel joyful as each topic was explained in a surprisingly clear and approachable way,['😃'],1
1127,"I felt a strong sense of enjoyment and pleasant surprise while learning NLP because the explanations were thoughtful, structured, and easy to follow 🙂",2,0,0,0,0,1,0,1,0,1,"I felt a strong sense of enjoyment and pleasant surprise while learning NLP because the explanations were thoughtful, structured, and easy to follow",['🙂'],1
1128,The course made learning NLP exciting and surprising by presenting concepts in a way that felt both intuitive and deeply engaging 😄,1,0,0,0,0,1,0,1,0,1,The course made learning NLP exciting and surprising by presenting concepts in a way that felt both intuitive and deeply engaging,['😄'],1
1129,I was pleasantly surprised by how much I enjoyed learning NLP through this course due to its clarity and engaging teaching style 😊,1,0,0,0,0,1,0,1,0,1,I was pleasantly surprised by how much I enjoyed learning NLP through this course due to its clarity and engaging teaching style,['😊'],1
1130,This course made me feel joyful and impressed as it explained NLP ideas clearly while keeping the learning experience enjoyable 😃,1,0,0,0,0,1,0,0,0,1,This course made me feel joyful and impressed as it explained NLP ideas clearly while keeping the learning experience enjoyable,['😃'],1
1131,I felt excited and positively surprised by how effectively the instructor made complex NLP concepts easy to understand 🤩,1,0,0,0,0,1,0,1,0,1,I felt excited and positively surprised by how effectively the instructor made complex NLP concepts easy to understand,['🤩'],1
1132,"Learning NLP through this course was a joyful experience, especially because the explanations were clearer than I initially expected 😄",1,0,0,0,0,1,0,1,0,1,"Learning NLP through this course was a joyful experience, especially because the explanations were clearer than I initially expected",['😄'],1
1133,"I felt both happy and surprised by how engaging the lessons were, making NLP feel much more accessible and enjoyable 🙂",1,0,0,0,0,1,0,1,0,1,"I felt both happy and surprised by how engaging the lessons were, making NLP feel much more accessible and enjoyable",['🙂'],1
1134,This course brought a pleasant surprise by turning challenging NLP topics into something fun and motivating to learn 😊,4,0,0,0,0,1,0,1,0,1,This course brought a pleasant surprise by turning challenging NLP topics into something fun and motivating to learn,['😊'],1
1135,I enjoyed this course greatly and was surprised by how naturally the explanations helped me understand NLP concepts 😌,1,0,0,0,0,1,0,1,0,1,I enjoyed this course greatly and was surprised by how naturally the explanations helped me understand NLP concepts,['😌'],1
1136,The learning experience felt joyful and refreshing because the course exceeded my expectations in clarity and structure 😃,4,0,0,0,0,1,0,0,0,1,The learning experience felt joyful and refreshing because the course exceeded my expectations in clarity and structure,['😃'],1
1137,I felt a sense of excitement and surprise as the course made NLP concepts easier and more enjoyable than anticipated 🤩,4,0,0,0,0,1,0,1,0,1,I felt a sense of excitement and surprise as the course made NLP concepts easier and more enjoyable than anticipated,['🤩'],1
1138,"This course made learning NLP a joyful journey, especially with how clearly and engagingly each topic was presented 😄",1,0,0,0,0,1,0,0,0,1,"This course made learning NLP a joyful journey, especially with how clearly and engagingly each topic was presented",['😄'],1
1139,I was pleasantly surprised by the depth of understanding I gained while still enjoying every lesson 🙂,4,0,0,0,0,1,0,1,0,1,I was pleasantly surprised by the depth of understanding I gained while still enjoying every lesson,['🙂'],1
1140,The instructor’s explanations made learning NLP surprisingly enjoyable and consistently satisfying 😊,1,0,0,0,0,1,0,1,0,1,The instructor’s explanations made learning NLP surprisingly enjoyable and consistently satisfying,['😊'],1
1141,I felt happy and impressed by how the course turned complex NLP ideas into something engaging and approachable 😃,4,0,0,0,0,1,0,0,0,1,I felt happy and impressed by how the course turned complex NLP ideas into something engaging and approachable,['😃'],1
1142,This course exceeded my expectations by delivering a joyful and surprisingly smooth learning experience 🤩,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by delivering a joyful and surprisingly smooth learning experience,['🤩'],1
1143,I experienced genuine enjoyment and surprise as the course made NLP concepts feel intuitive and well structured 😄,2,0,0,0,0,1,0,1,0,1,I experienced genuine enjoyment and surprise as the course made NLP concepts feel intuitive and well structured,['😄'],1
1144,Learning NLP through this course was both fun and unexpectedly easy due to the clear explanations 😊,1,0,0,0,0,1,0,1,0,1,Learning NLP through this course was both fun and unexpectedly easy due to the clear explanations,['😊'],1
1145,I felt joyful throughout the course and pleasantly surprised by how engaging the learning process was 😃,4,0,0,0,0,1,0,1,0,1,I felt joyful throughout the course and pleasantly surprised by how engaging the learning process was,['😃'],1
1146,This course made NLP learning exciting by explaining concepts more clearly than I had expected 🤩,1,0,0,0,0,1,0,1,0,1,This course made NLP learning exciting by explaining concepts more clearly than I had expected,['🤩'],1
1147,I enjoyed the learning journey and was surprised by how comfortable I felt understanding NLP topics 😌,4,0,0,0,0,1,0,1,0,1,I enjoyed the learning journey and was surprised by how comfortable I felt understanding NLP topics,['😌'],1
1148,The course brought joy and positive surprise by making NLP approachable and interesting 😊,4,0,0,0,0,1,0,1,0,1,The course brought joy and positive surprise by making NLP approachable and interesting,['😊'],1
1149,I felt excited and pleasantly surprised by the instructor’s ability to simplify complex NLP ideas 😄,1,0,0,0,0,1,0,1,0,1,I felt excited and pleasantly surprised by the instructor’s ability to simplify complex NLP ideas,['😄'],1
1150,This course exceeded my expectations by making learning NLP both enjoyable and rewarding 🤩,4,0,0,0,0,1,0,1,0,1,This course exceeded my expectations by making learning NLP both enjoyable and rewarding,['🤩'],1
1151,I experienced a joyful sense of progress and surprise as each lesson became easier to understand 😊,4,0,0,0,0,1,0,1,0,1,I experienced a joyful sense of progress and surprise as each lesson became easier to understand,['😊'],1
1152,Learning NLP felt exciting and refreshing thanks to the course’s clear and engaging explanations.,1,0,0,0,0,1,0,0,0,1,Learning NLP felt exciting and refreshing thanks to the course’s clear and engaging explanations.,[],0
1153,I felt happy and impressed by how well the course explained NLP concepts in an enjoyable way.,1,0,0,0,0,1,0,0,0,1,I felt happy and impressed by how well the course explained NLP concepts in an enjoyable way.,[],0
1154,This course made learning NLP surprisingly smooth and enjoyable through its clear structure.,2,0,0,0,0,1,0,1,0,1,This course made learning NLP surprisingly smooth and enjoyable through its clear structure.,[],0
1155,I experienced joy and positive surprise as the instructor made NLP concepts easy to follow.,1,0,0,0,0,1,0,1,0,1,I experienced joy and positive surprise as the instructor made NLP concepts easy to follow.,[],0
1156,The learning experience was delightful because the course exceeded my expectations in clarity.,4,0,0,0,0,1,0,0,0,1,The learning experience was delightful because the course exceeded my expectations in clarity.,[],0
1157,I felt excited and pleasantly surprised by how engaging and understandable the lessons were.,1,0,0,0,0,1,0,1,0,1,I felt excited and pleasantly surprised by how engaging and understandable the lessons were.,[],0
1158,This course made NLP learning enjoyable by presenting ideas in a surprisingly simple way.,2,0,0,0,0,1,0,1,0,1,This course made NLP learning enjoyable by presenting ideas in a surprisingly simple way.,[],0
1159,I enjoyed every lesson and was surprised by how confident I felt learning NLP.,4,0,0,0,0,1,0,1,0,1,I enjoyed every lesson and was surprised by how confident I felt learning NLP.,[],0
1160,The course brought joy and excitement by making NLP concepts clear and engaging.,1,0,0,0,0,1,0,0,0,1,The course brought joy and excitement by making NLP concepts clear and engaging.,[],0
1161,I felt both happy and impressed by the instructor’s teaching approach.,1,0,0,0,0,1,0,0,0,1,I felt both happy and impressed by the instructor’s teaching approach.,[],0
1162,This course exceeded my expectations by making NLP learning a joyful experience.,4,0,0,0,0,1,0,0,0,1,This course exceeded my expectations by making NLP learning a joyful experience.,[],0
1163,I felt joyful and positively surprised by how clearly the course explained NLP fundamentals.,1,0,0,0,0,1,0,1,0,1,I felt joyful and positively surprised by how clearly the course explained NLP fundamentals.,[],0
1164,Learning NLP through this course was enjoyable and surprisingly motivating.,4,0,0,0,0,1,0,1,0,1,Learning NLP through this course was enjoyable and surprisingly motivating.,[],0
1165,I was pleasantly surprised by how engaging and clear the lessons were.,1,0,0,0,0,1,0,1,0,1,I was pleasantly surprised by how engaging and clear the lessons were.,[],0
1166,This course made NLP feel exciting and approachable through its thoughtful explanations.,1,0,0,0,0,1,0,0,0,1,This course made NLP feel exciting and approachable through its thoughtful explanations.,[],0
1167,I experienced genuine enjoyment and surprise while learning each NLP topic.,4,0,0,0,0,1,0,1,0,1,I experienced genuine enjoyment and surprise while learning each NLP topic.,[],0
1168,The learning journey felt joyful because the course exceeded my expectations in quality.,4,0,0,0,0,1,0,0,0,1,The learning journey felt joyful because the course exceeded my expectations in quality.,[],0
1169,I felt excited and impressed by how smoothly the instructor explained NLP concepts.,1,0,0,0,0,1,0,0,0,1,I felt excited and impressed by how smoothly the instructor explained NLP concepts.,[],0
1170,This course made learning NLP enjoyable and surprisingly easy to understand.,1,0,0,0,0,1,0,1,0,1,This course made learning NLP enjoyable and surprisingly easy to understand.,[],0
1171,I was happy and pleasantly surprised by the clarity of the explanations.,1,0,0,0,0,1,0,1,0,1,I was happy and pleasantly surprised by the clarity of the explanations.,[],0
1172,Learning NLP through this course felt rewarding and exciting.,4,0,0,0,0,1,0,0,0,1,Learning NLP through this course felt rewarding and exciting.,[],0
1173,I felt joyful as the course made NLP concepts engaging and easy to grasp.,1,0,0,0,0,1,0,0,0,1,I felt joyful as the course made NLP concepts engaging and easy to grasp.,[],0
1174,This course exceeded my expectations by turning NLP learning into an enjoyable experience.,4,0,0,0,0,1,0,0,0,1,This course exceeded my expectations by turning NLP learning into an enjoyable experience.,[],0
1175,I experienced positive surprise as the lessons were clearer than anticipated.,1,0,0,0,0,1,0,1,0,1,I experienced positive surprise as the lessons were clearer than anticipated.,[],0
1176,Learning NLP felt exciting and smooth thanks to the instructor’s explanations.,1,0,0,0,0,1,0,0,0,1,Learning NLP felt exciting and smooth thanks to the instructor’s explanations.,[],0
1177,I enjoyed the course and was surprised by how confident I felt.,4,0,0,0,0,1,0,1,0,1,I enjoyed the course and was surprised by how confident I felt.,[],0
1178,This course brought joy by making NLP learning structured and engaging.,2,0,0,0,0,1,0,0,0,1,This course brought joy by making NLP learning structured and engaging.,[],0
1179,I felt happy and impressed with how the course simplified complex ideas.,2,0,0,0,0,1,0,0,0,1,I felt happy and impressed with how the course simplified complex ideas.,[],0
1180,Learning NLP was enjoyable and pleasantly surprising throughout the course.,4,0,0,0,0,1,0,1,0,1,Learning NLP was enjoyable and pleasantly surprising throughout the course.,[],0
1181,The instructor’s approach made NLP learning exciting and accessible.,1,0,0,0,0,1,0,0,0,1,The instructor’s approach made NLP learning exciting and accessible.,[],0
1182,This course exceeded my expectations by making learning enjoyable.,4,0,0,0,0,1,0,0,0,1,This course exceeded my expectations by making learning enjoyable.,[],0
1183,I felt joyful learning NLP because the explanations were clear and engaging.,1,0,0,0,0,1,0,0,0,1,I felt joyful learning NLP because the explanations were clear and engaging.,[],0
1184,This course made learning NLP surprisingly enjoyable and rewarding.,4,0,0,0,0,1,0,1,0,1,This course made learning NLP surprisingly enjoyable and rewarding.,[],0
1185,I experienced happiness and surprise as each lesson became easier to follow.,4,0,0,0,0,1,0,1,0,1,I experienced happiness and surprise as each lesson became easier to follow.,[],0
1186,Learning NLP through this course felt exciting and motivating.,4,0,0,0,0,1,0,0,0,1,Learning NLP through this course felt exciting and motivating.,[],0
1187,I was pleasantly surprised by the quality and clarity of the lessons.,2,0,0,0,0,1,0,1,0,1,I was pleasantly surprised by the quality and clarity of the lessons.,[],0
1188,This course made NLP learning enjoyable by explaining concepts clearly.,1,0,0,0,0,1,0,0,0,1,This course made NLP learning enjoyable by explaining concepts clearly.,[],0
1189,I felt excited and impressed by the instructor’s teaching style.,1,0,0,0,0,1,0,0,0,1,I felt excited and impressed by the instructor’s teaching style.,[],0
1190,Learning NLP became a joyful experience through this course.,4,0,0,0,0,1,0,0,0,1,Learning NLP became a joyful experience through this course.,[],0
