No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
799,कोच को धन्यवाद,4,0,0,0,0,1,0,0,0,2,कोच को धन्यवाद,[],0
800,सरल भाषा और समझने में आसान,4,0,0,0,0,1,0,0,1,1,सरल भाषा और समझने में आसान,[],0
801,"इस कोर्स ने NLP सीखना सच में मज़ेदार बना दिया क्योंकि एक्सप्लेनेशन साफ़, स्ट्रक्चर्ड हैं, और मज़बूत कॉन्फिडेंस बनाते हैं, साथ ही मुझे सीखते रहने के लिए मोटिवेटेड रखते हैं।",4,0,0,0,0,1,0,0,1,1,"इस कोर्स ने NLP सीखना सच में मज़ेदार बना दिया क्योंकि एक्सप्लेनेशन साफ़, स्ट्रक्चर्ड हैं, और मज़बूत कॉन्फिडेंस बनाते हैं, साथ ही मुझे सीखते रहने के लिए मोटिवेटेड रखते हैं।",[],0
802,मैं इस कोर्स से बहुत खुश हूँ क्योंकि यह NLP कॉन्सेप्ट को लॉजिकल तरीके से दिखाता है जिससे मुझे मटीरियल पर भरोसा होता है और शुरू से आखिर तक सीखने का प्रोसेस अच्छा लगता है।,4,0,0,0,0,1,0,0,1,1,मैं इस कोर्स से बहुत खुश हूँ क्योंकि यह NLP कॉन्सेप्ट को लॉजिकल तरीके से दिखाता है जिससे मुझे मटीरियल पर भरोसा होता है और शुरू से आखिर तक सीखने का प्रोसेस अच्छा लगता है।,[],0
803,"इंस्ट्रक्टर साफ़ और गहराई से कंटेंट समझाते हैं, जिससे मुझे खुशी, कॉन्फिडेंस और असल दुनिया की समस्याओं पर कॉन्सेप्ट लागू करने में उत्साह महसूस होता है।",1,0,0,0,0,1,0,0,1,1,"इंस्ट्रक्टर साफ़ और गहराई से कंटेंट समझाते हैं, जिससे मुझे खुशी, कॉन्फिडेंस और असल दुनिया की समस्याओं पर कॉन्सेप्ट लागू करने में उत्साह महसूस होता है।",[],0
804,इंस्ट्रक्टर की साफ़ बातों ने इस कोर्स को मज़ेदार बना दिया और मुझे NLP टेक्नीक को अकेले इस्तेमाल करने का कॉन्फिडेंस दिया।,1,0,0,0,0,1,0,0,0,1,इंस्ट्रक्टर की साफ़ बातों ने इस कोर्स को मज़ेदार बना दिया और मुझे NLP टेक्नीक को अकेले इस्तेमाल करने का कॉन्फिडेंस दिया।,[],0
805,मैं इस कोर्स से खुश और संतुष्ट महसूस करता हूँ क्योंकि इसका कंटेंट सोच-समझकर ऑर्गनाइज़ किया गया है और इस तरह से दिया गया है जिससे अच्छी समझ बनती है।,2,0,0,0,0,1,0,0,0,1,मैं इस कोर्स से खुश और संतुष्ट महसूस करता हूँ क्योंकि इसका कंटेंट सोच-समझकर ऑर्गनाइज़ किया गया है और इस तरह से दिया गया है जिससे अच्छी समझ बनती है।,[],0
806,इस कोर्स ने NLP कॉन्सेप्ट को साफ़-साफ़ समझाकर और जिज्ञासा और कॉन्फिडेंस को बढ़ावा देकर सीखने का बहुत अच्छा अनुभव दिया।,4,0,0,0,0,1,0,0,0,1,इस कोर्स ने NLP कॉन्सेप्ट को साफ़-साफ़ समझाकर और जिज्ञासा और कॉन्फिडेंस को बढ़ावा देकर सीखने का बहुत अच्छा अनुभव दिया।,[],0
807,मुझे इस कोर्स का हर हिस्सा अच्छा लगा क्योंकि इंस्ट्रक्टर बेसिक और एडवांस्ड दोनों तरह के आइडिया को इस तरह समझाते हैं कि वह दिलचस्प और भरोसेमंद लगता है।,1,0,0,0,0,1,0,0,0,1,मुझे इस कोर्स का हर हिस्सा अच्छा लगा क्योंकि इंस्ट्रक्टर बेसिक और एडवांस्ड दोनों तरह के आइडिया को इस तरह समझाते हैं कि वह दिलचस्प और भरोसेमंद लगता है।,[],0
808,इस कोर्स के स्ट्रक्चर ने NLP सीखना मज़ेदार बना दिया और हर टॉपिक में आगे बढ़ते समय मुझे कॉन्फिडेंट महसूस करने में मदद की।,2,0,0,0,0,1,0,0,0,1,इस कोर्स के स्ट्रक्चर ने NLP सीखना मज़ेदार बना दिया और हर टॉपिक में आगे बढ़ते समय मुझे कॉन्फिडेंट महसूस करने में मदद की।,[],0
809,"मैं इस कोर्स की गहराई और क्लैरिटी से बहुत खुश हूँ, जिससे NLP सीखना मुश्किल होने के बजाय रोमांचक लगा।",4,0,0,0,0,1,0,1,0,1,"मैं इस कोर्स की गहराई और क्लैरिटी से बहुत खुश हूँ, जिससे NLP सीखना मुश्किल होने के बजाय रोमांचक लगा।",[],0
810,"यह कोर्स साफ़ एक्सप्लेनेशन और प्रैक्टिकल इनसाइट्स को अच्छे से जोड़ता है, जिससे सीखने का अनुभव मज़ेदार और मोटिवेटिंग दोनों बन जाता है।",2,0,0,0,0,1,0,0,0,1,"यह कोर्स साफ़ एक्सप्लेनेशन और प्रैक्टिकल इनसाइट्स को अच्छे से जोड़ता है, जिससे सीखने का अनुभव मज़ेदार और मोटिवेटिंग दोनों बन जाता है।",[],0
811,मुझे पूरे कोर्स में कॉन्फिडेंट और एंगेज्ड महसूस हुआ क्योंकि इंस्ट्रक्टर कॉन्सेप्ट्स को ध्यान से और लॉजिकल तरीके से समझाते हैं।,1,0,0,0,0,1,0,0,0,1,मुझे पूरे कोर्स में कॉन्फिडेंट और एंगेज्ड महसूस हुआ क्योंकि इंस्ट्रक्टर कॉन्सेप्ट्स को ध्यान से और लॉजिकल तरीके से समझाते हैं।,[],0
812,"इस कोर्स ने NLP को समझना आसान बना दिया, क्योंकि इसमें आइडिया को एक स्ट्रक्चर्ड और मज़ेदार तरीके से पेश किया गया, जिससे मैं मोटिवेटेड रहा।",2,0,0,0,0,1,0,0,0,1,"इस कोर्स ने NLP को समझना आसान बना दिया, क्योंकि इसमें आइडिया को एक स्ट्रक्चर्ड और मज़ेदार तरीके से पेश किया गया, जिससे मैं मोटिवेटेड रहा।",[],0
813,"मुझे सच में इस कोर्स की क्लैरिटी बहुत पसंद आई, जिससे मुझे सीखने के प्रोसेस में भरोसा बनाने और हर लेसन को एन्जॉय करने में मदद मिली",4,0,0,0,0,1,0,0,0,1,"मुझे सच में इस कोर्स की क्लैरिटी बहुत पसंद आई, जिससे मुझे सीखने के प्रोसेस में भरोसा बनाने और हर लेसन को एन्जॉय करने में मदद मिली",[],0
814,सीखने का अनुभव बहुत अच्छा था क्योंकि कोर्स में NLP कॉन्सेप्ट को अच्छी तरह समझाया गया है और रफ़्तार भी आरामदायक रखी गई है,2,0,0,0,0,1,0,0,0,1,सीखने का अनुभव बहुत अच्छा था क्योंकि कोर्स में NLP कॉन्सेप्ट को अच्छी तरह समझाया गया है और रफ़्तार भी आरामदायक रखी गई है,[],0
815,मुझे यह कोर्स इसलिए पसंद आया क्योंकि इससे धीरे-धीरे समझ बढ़ती है और मुश्किल NLP टॉपिक समझने में आसान और दिलचस्प लगते हैं,2,0,0,0,0,1,0,0,0,1,मुझे यह कोर्स इसलिए पसंद आया क्योंकि इससे धीरे-धीरे समझ बढ़ती है और मुश्किल NLP टॉपिक समझने में आसान और दिलचस्प लगते हैं,[],0
816,"इस कोर्स ने मेरी उम्मीदों से बढ़कर हाई-क्वालिटी एक्सप्लेनेशन दिया, जिससे NLP सीखना मज़ेदार और फायदेमंद दोनों बन गया",4,0,0,0,0,1,0,1,0,1,"इस कोर्स ने मेरी उम्मीदों से बढ़कर हाई-क्वालिटी एक्सप्लेनेशन दिया, जिससे NLP सीखना मज़ेदार और फायदेमंद दोनों बन गया",[],0
817,मैं इस कोर्स से बहुत संतुष्ट हूं क्योंकि इससे मुझे NLP टेक्नीक इस्तेमाल करने के लिए कॉन्फिडेंस और उत्साह मिला,4,0,0,0,0,1,0,0,0,1,मैं इस कोर्स से बहुत संतुष्ट हूं क्योंकि इससे मुझे NLP टेक्नीक इस्तेमाल करने के लिए कॉन्फिडेंस और उत्साह मिला,[],0
818,इंस्ट्रक्टर के पढ़ाने के तरीके ने NLP सीखना दिलचस्प बना दिया और मुझे समझाए जा रहे कॉन्सेप्ट पर भरोसा करने में मदद की,1,0,0,0,0,1,0,0,0,1,इंस्ट्रक्टर के पढ़ाने के तरीके ने NLP सीखना दिलचस्प बना दिया और मुझे समझाए जा रहे कॉन्सेप्ट पर भरोसा करने में मदद की,[],0
819,इस कोर्स ने मुझे इसके साफ़ स्ट्रक्चर और सोच-समझकर दिए गए एक्सप्लेनेशन की वजह से NLP सीखने के लिए उत्साहित कर दिया,4,0,0,0,0,1,0,0,0,1,इस कोर्स ने मुझे इसके साफ़ स्ट्रक्चर और सोच-समझकर दिए गए एक्सप्लेनेशन की वजह से NLP सीखने के लिए उत्साहित कर दिया,[],0
820,"मुझे यह कोर्स इसलिए पसंद आया क्योंकि इसमें NLP की बुनियादी बातें इस तरह से समझाई गई हैं जो लॉजिकल, मोटिवेटिंग और समझने में आसान लगती हैं",2,0,0,0,0,1,0,0,0,1,"मुझे यह कोर्स इसलिए पसंद आया क्योंकि इसमें NLP की बुनियादी बातें इस तरह से समझाई गई हैं जो लॉजिकल, मोटिवेटिंग और समझने में आसान लगती हैं",[],0
821,इंस्ट्रक्टर के साफ़ एक्सप्लेनेशन और अच्छे से ऑर्गनाइज़्ड कंटेंट की वजह से सीखने का सफ़र आसान और फ़ायदेमंद लगा,4,0,0,0,0,1,0,0,0,1,इंस्ट्रक्टर के साफ़ एक्सप्लेनेशन और अच्छे से ऑर्गनाइज़्ड कंटेंट की वजह से सीखने का सफ़र आसान और फ़ायदेमंद लगा,[],0
822,मैं इस बात से बहुत खुश हूँ कि यह कोर्स सीखने के अनुभव को मज़ेदार बनाए रखते हुए स्टेप बाय स्टेप समझ बनाता है,4,0,0,0,0,1,0,0,0,1,मैं इस बात से बहुत खुश हूँ कि यह कोर्स सीखने के अनुभव को मज़ेदार बनाए रखते हुए स्टेप बाय स्टेप समझ बनाता है,[],0
823,इस कोर्स ने मुझे कॉन्फिडेंट और मोटिवेटेड महसूस करने में मदद की क्योंकि यह NLP कॉन्सेप्ट्स को साफ और दिलचस्प तरीके से समझाता है,1,0,0,0,0,1,0,0,0,1,इस कोर्स ने मुझे कॉन्फिडेंट और मोटिवेटेड महसूस करने में मदद की क्योंकि यह NLP कॉन्सेप्ट्स को साफ और दिलचस्प तरीके से समझाता है,[],0
824,"मुझे इस कोर्स से सीखने में सच में बहुत मज़ा आया क्योंकि एक्सप्लेनेशन सोच-समझकर, डिटेल में और भरोसे के लायक लगे",4,0,0,0,0,1,0,0,0,1,"मुझे इस कोर्स से सीखने में सच में बहुत मज़ा आया क्योंकि एक्सप्लेनेशन सोच-समझकर, डिटेल में और भरोसे के लायक लगे",[],0
825,"इंस्ट्रक्टर ने NLP कॉन्सेप्ट्स को साफ़ और धैर्य से समझाया, जिससे सीखने का पूरा अनुभव मज़ेदार और कॉन्फिडेंस बढ़ाने वाला बना",1,0,0,0,0,1,0,0,0,1,"इंस्ट्रक्टर ने NLP कॉन्सेप्ट्स को साफ़ और धैर्य से समझाया, जिससे सीखने का पूरा अनुभव मज़ेदार और कॉन्फिडेंस बढ़ाने वाला बना",[],0
826,इस कोर्स ने मुश्किल आइडिया को आसान और मोटिवेटिंग बनाकर सीखने का बहुत अच्छा अनुभव दिया,2,0,0,0,0,1,0,0,0,1,इस कोर्स ने मुश्किल आइडिया को आसान और मोटिवेटिंग बनाकर सीखने का बहुत अच्छा अनुभव दिया,[],0
827,मुझे इस कोर्स में NLP सीखने में खुशी हुई क्योंकि कंटेंट अच्छी तरह से स्ट्रक्चर्ड है और क्लैरिटी से समझाया गया है,2,0,0,0,0,1,0,0,0,1,मुझे इस कोर्स में NLP सीखने में खुशी हुई क्योंकि कंटेंट अच्छी तरह से स्ट्रक्चर्ड है और क्लैरिटी से समझाया गया है,[],0
828,इस कोर्स में दिए गए एक्सप्लेनेशन से मुझे मटीरियल पर भरोसा बनाने और बिना कन्फ्यूज़ हुए सीखने में मज़ा आया,2,0,0,0,0,1,0,0,0,1,इस कोर्स में दिए गए एक्सप्लेनेशन से मुझे मटीरियल पर भरोसा बनाने और बिना कन्फ्यूज़ हुए सीखने में मज़ा आया,[],0
829,मैं इस कोर्स से बहुत खुश हूँ क्योंकि यह NLP कॉन्सेप्ट को इस तरह से बताता है जो प्रैक्टिकल और मज़ेदार दोनों लगता है,4,0,0,0,0,1,0,0,0,1,मैं इस कोर्स से बहुत खुश हूँ क्योंकि यह NLP कॉन्सेप्ट को इस तरह से बताता है जो प्रैक्टिकल और मज़ेदार दोनों लगता है,[],0
830,इस कोर्स ने मुझे NLP सीखते रहने के लिए उत्साहित किया क्योंकि इसके एक्सप्लेनेशन साफ़ और दिलचस्प हैं,4,0,0,0,0,1,0,0,0,1,इस कोर्स ने मुझे NLP सीखते रहने के लिए उत्साहित किया क्योंकि इसके एक्सप्लेनेशन साफ़ और दिलचस्प हैं,[],0
831,मुझे यह कोर्स बहुत पसंद आया क्योंकि इससे NLP सीखना मज़ेदार और कॉन्फिडेंस बढ़ाने वाला बन गया।,1,0,0,0,0,1,0,0,0,1,मुझे यह कोर्स बहुत पसंद आया क्योंकि इससे NLP सीखना मज़ेदार और कॉन्फिडेंस बढ़ाने वाला बन गया।,[],0
832,"इंस्ट्रक्टर NLP कॉन्सेप्ट्स को साफ़ और लगातार समझाते हैं, जिससे सीखने का अनुभव आसान और मज़ेदार हो गया।",1,0,0,0,0,1,0,0,0,1,"इंस्ट्रक्टर NLP कॉन्सेप्ट्स को साफ़ और लगातार समझाते हैं, जिससे सीखने का अनुभव आसान और मज़ेदार हो गया।",[],0
833,इस कोर्स ने मुश्किल टॉपिक को समझने लायक और मोटिवेट करने वाला बनाकर मेरी उम्मीदों से बढ़कर काम किया।,1,0,0,0,0,1,0,1,0,1,इस कोर्स ने मुश्किल टॉपिक को समझने लायक और मोटिवेट करने वाला बनाकर मेरी उम्मीदों से बढ़कर काम किया।,[],0
834,मुझे इस कोर्स से NLP सीखकर खुशी हुई क्योंकि इसकी जानकारी साफ़ और अच्छी तरह से दी गई है।,1,0,0,0,0,1,0,0,0,1,मुझे इस कोर्स से NLP सीखकर खुशी हुई क्योंकि इसकी जानकारी साफ़ और अच्छी तरह से दी गई है।,[],0
835,कोर्स के स्ट्रक्चर ने मुझे NLP कॉन्सेप्ट सीखते समय एंगेज्ड और कॉन्फिडेंट रहने में मदद की।,1,0,0,0,0,1,0,0,0,1,कोर्स के स्ट्रक्चर ने मुझे NLP कॉन्सेप्ट सीखते समय एंगेज्ड और कॉन्फिडेंट रहने में मदद की।,[],0
836,मैं इस कोर्स से बहुत खुश हूँ क्योंकि इसमें जानकारी साफ़-साफ़ दी गई है और धीरे-धीरे समझ बढ़ती है।,4,0,0,0,0,1,0,0,0,1,मैं इस कोर्स से बहुत खुश हूँ क्योंकि इसमें जानकारी साफ़-साफ़ दी गई है और धीरे-धीरे समझ बढ़ती है।,[],0
837,इस कोर्स ने आइडिया को लॉजिकल और आसान तरीके से समझाकर NLP सीखना मज़ेदार बना दिया।,1,0,0,0,0,1,0,0,0,1,इस कोर्स ने आइडिया को लॉजिकल और आसान तरीके से समझाकर NLP सीखना मज़ेदार बना दिया।,[],0
838,मुझे सीखने का अनुभव अच्छा लगा क्योंकि इंस्ट्रक्टर कॉन्सेप्ट्स को ध्यान से और साफ़-साफ़ समझाते हैं।,1,0,0,0,0,1,0,0,0,1,मुझे सीखने का अनुभव अच्छा लगा क्योंकि इंस्ट्रक्टर कॉन्सेप्ट्स को ध्यान से और साफ़-साफ़ समझाते हैं।,[],0
839,"इस कोर्स ने मुझे अपनी NLP नॉलेज पर कॉन्फिडेंट महसूस करने में मदद की, इसकी साफ़ जानकारी की वजह से।",1,0,0,0,0,1,0,0,0,1,"इस कोर्स ने मुझे अपनी NLP नॉलेज पर कॉन्फिडेंट महसूस करने में मदद की, इसकी साफ़ जानकारी की वजह से।",[],0
840,इसके अच्छे से बने हुए कंटेंट की वजह से मुझे पूरे कोर्स के दौरान मोटिवेटेड और सैटिस्फाइड महसूस हुआ।,4,0,0,0,0,1,0,0,0,1,इसके अच्छे से बने हुए कंटेंट की वजह से मुझे पूरे कोर्स के दौरान मोटिवेटेड और सैटिस्फाइड महसूस हुआ।,[],0
841,इंस्ट्रक्टर के पढ़ाने के तरीके ने इस कोर्स को मज़ेदार और भरोसेमंद बना दिया।,1,0,0,0,0,1,0,0,0,1,इंस्ट्रक्टर के पढ़ाने के तरीके ने इस कोर्स को मज़ेदार और भरोसेमंद बना दिया।,[],0
842,"मुझे यह कोर्स इसलिए पसंद आया क्योंकि इसमें NLP कॉन्सेप्ट को इस तरह समझाया गया है कि वह साफ़, प्रैक्टिकल और मोटिवेटिंग लगता है।",1,0,0,0,0,1,0,0,0,1,"मुझे यह कोर्स इसलिए पसंद आया क्योंकि इसमें NLP कॉन्सेप्ट को इस तरह समझाया गया है कि वह साफ़, प्रैक्टिकल और मोटिवेटिंग लगता है।",[],0
843,इस कोर्स ने साफ़-साफ़ समझाया और सीखने का आसान अनुभव देकर मेरी उम्मीदों से बढ़कर काम किया।,1,0,0,0,0,1,0,1,0,1,इस कोर्स ने साफ़-साफ़ समझाया और सीखने का आसान अनुभव देकर मेरी उम्मीदों से बढ़कर काम किया।,[],0
844,मैं इस बात से बहुत खुश हूँ कि यह कोर्स स्टेप बाय स्टेप समझ कैसे बनाता है।,4,0,0,0,0,1,0,0,0,1,मैं इस बात से बहुत खुश हूँ कि यह कोर्स स्टेप बाय स्टेप समझ कैसे बनाता है।,[],0
845,सीखने का अनुभव मज़ेदार था क्योंकि इंस्ट्रक्टर ने सब कुछ साफ़ और सोच-समझकर समझाया।,1,0,0,0,0,1,0,0,0,1,सीखने का अनुभव मज़ेदार था क्योंकि इंस्ट्रक्टर ने सब कुछ साफ़ और सोच-समझकर समझाया।,[],0
846,इस कोर्स ने NLP सीखना आसान बना दिया और मुझे पूरे समय मोटिवेटेड रखा।,1,0,0,0,0,1,0,0,0,1,इस कोर्स ने NLP सीखना आसान बना दिया और मुझे पूरे समय मोटिवेटेड रखा।,[],0
847,मुझे इस कोर्स का स्ट्रक्चर पसंद आया क्योंकि यह साफ़ और कॉन्फिडेंट तरीके से सीखने में मदद करता है।,4,0,0,0,0,1,0,0,0,1,मुझे इस कोर्स का स्ट्रक्चर पसंद आया क्योंकि यह साफ़ और कॉन्फिडेंट तरीके से सीखने में मदद करता है।,[],0
848,इन बातों से मुझे NLP सीखने के लिए कॉन्फिडेंट और एक्साइटेड महसूस करने में मदद मिली।,1,0,0,0,0,1,0,0,0,1,इन बातों से मुझे NLP सीखने के लिए कॉन्फिडेंट और एक्साइटेड महसूस करने में मदद मिली।,[],0
849,इस कोर्स ने अपनी क्लैरिटी और ऑर्गनाइज़ेशन की वजह से बहुत पॉज़िटिव लर्निंग एक्सपीरियंस दिया।,4,0,0,0,0,1,0,0,0,1,इस कोर्स ने अपनी क्लैरिटी और ऑर्गनाइज़ेशन की वजह से बहुत पॉज़िटिव लर्निंग एक्सपीरियंस दिया।,[],0
850,मुझे NLP सीखने में खुशी महसूस हुई क्योंकि कंटेंट साफ़ और लॉजिकल तरीके से दिखाया गया है।,1,0,0,0,0,1,0,0,0,1,मुझे NLP सीखने में खुशी महसूस हुई क्योंकि कंटेंट साफ़ और लॉजिकल तरीके से दिखाया गया है।,[],0
851,इंस्ट्रक्टर के एक्सप्लेनेशन ने इस कोर्स को मज़ेदार और कॉन्फिडेंस बढ़ाने वाला बना दिया।,1,0,0,0,0,1,0,0,0,1,इंस्ट्रक्टर के एक्सप्लेनेशन ने इस कोर्स को मज़ेदार और कॉन्फिडेंस बढ़ाने वाला बना दिया।,[],0
852,मुझे इस कोर्स से NLP सीखने में मज़ा आया क्योंकि मटीरियल स्ट्रक्चर्ड और समझने में आसान है।,2,0,0,0,0,1,0,0,0,1,मुझे इस कोर्स से NLP सीखने में मज़ा आया क्योंकि मटीरियल स्ट्रक्चर्ड और समझने में आसान है।,[],0
853,इस कोर्स ने NLP कॉन्सेप्ट को दिलचस्प और समझने लायक बनाकर मेरी उम्मीदों से बढ़कर काम किया।,4,0,0,0,0,1,0,1,0,1,इस कोर्स ने NLP कॉन्सेप्ट को दिलचस्प और समझने लायक बनाकर मेरी उम्मीदों से बढ़कर काम किया।,[],0
854,मैं इस कोर्स से मिले सीखने के अनुभव से बहुत संतुष्ट हूँ।,4,0,0,0,0,1,0,0,0,1,मैं इस कोर्स से मिले सीखने के अनुभव से बहुत संतुष्ट हूँ।,[],0
855,इस कोर्स ने मुझे NLP सीखते समय कॉन्फिडेंट और मोटिवेटेड महसूस करने में मदद की।,4,0,0,0,0,1,0,0,0,1,इस कोर्स ने मुझे NLP सीखते समय कॉन्फिडेंट और मोटिवेटेड महसूस करने में मदद की।,[],0
856,मुझे साफ़-साफ़ समझाने में मज़ा आया जिससे NLP सीखना मज़ेदार हो गया।,1,0,0,0,0,1,0,0,0,1,मुझे साफ़-साफ़ समझाने में मज़ा आया जिससे NLP सीखना मज़ेदार हो गया।,[],0
857,इस कोर्स ने अपने सोच-समझकर बनाए गए स्ट्रक्चर की वजह से NLP सीखना फायदेमंद बना दिया।,2,0,0,0,0,1,0,0,0,1,इस कोर्स ने अपने सोच-समझकर बनाए गए स्ट्रक्चर की वजह से NLP सीखना फायदेमंद बना दिया।,[],0
858,मुझे इस कोर्स से सीखने में कॉन्फिडेंस महसूस हुआ क्योंकि एक्सप्लेनेशन साफ़ और एक जैसे हैं।,1,0,0,0,0,1,0,0,0,1,मुझे इस कोर्स से सीखने में कॉन्फिडेंस महसूस हुआ क्योंकि एक्सप्लेनेशन साफ़ और एक जैसे हैं।,[],0
859,इंस्ट्रक्टर के पढ़ाने के तरीके की वजह से सीखने का अनुभव मज़ेदार और मोटिवेटिंग था।,1,0,0,0,0,1,0,1,0,1,इंस्ट्रक्टर के पढ़ाने के तरीके की वजह से सीखने का अनुभव मज़ेदार और मोटिवेटिंग था।,[],0
860,इस कोर्स ने मुश्किल आइडिया को समझना आसान बनाकर मेरी उम्मीदों से बढ़कर काम किया।,4,0,0,0,0,1,0,1,0,1,इस कोर्स ने मुश्किल आइडिया को समझना आसान बनाकर मेरी उम्मीदों से बढ़कर काम किया।,[],0
861,"मैं इस कोर्स में NLP कॉन्सेप्ट्स को कितनी साफ़-साफ़ समझाया गया है, इससे बहुत खुश हूँ।",4,0,0,0,0,1,0,0,0,1,"मैं इस कोर्स में NLP कॉन्सेप्ट्स को कितनी साफ़-साफ़ समझाया गया है, इससे बहुत खुश हूँ।",[],0
862,मुझे यह कोर्स इसलिए पसंद आया क्योंकि इसमें NLP कॉन्सेप्ट को इस तरह से बताया गया है कि वह लॉजिकल और दिलचस्प लगता है।,2,0,0,0,0,1,0,0,0,1,मुझे यह कोर्स इसलिए पसंद आया क्योंकि इसमें NLP कॉन्सेप्ट को इस तरह से बताया गया है कि वह लॉजिकल और दिलचस्प लगता है।,[],0
863,इस कोर्स ने मुझे NLP सीखने के लिए कॉन्फिडेंस और उत्साह बनाने में मदद की।,4,0,0,0,0,1,0,0,0,1,इस कोर्स ने मुझे NLP सीखने के लिए कॉन्फिडेंस और उत्साह बनाने में मदद की।,[],0
864,मुझे सीखने के अनुभव से संतुष्टि मिली क्योंकि कंटेंट अच्छी तरह से बनाया गया है।,2,0,0,0,0,1,0,0,0,1,मुझे सीखने के अनुभव से संतुष्टि मिली क्योंकि कंटेंट अच्छी तरह से बनाया गया है।,[],0
865,इंस्ट्रक्टर के एक्सप्लेनेशन से NLP सीखना मज़ेदार और समझने में आसान हो गया।,1,0,0,0,0,1,0,0,0,1,इंस्ट्रक्टर के एक्सप्लेनेशन से NLP सीखना मज़ेदार और समझने में आसान हो गया।,[],0
866,इस कोर्स ने साफ़ और मोटिवेट करने वाले लेसन देकर मेरी उम्मीदों से बढ़कर काम किया।,4,0,0,0,0,1,0,1,0,1,इस कोर्स ने साफ़ और मोटिवेट करने वाले लेसन देकर मेरी उम्मीदों से बढ़कर काम किया।,[],0
867,मुझे सीखने का सफ़र अच्छा लगा क्योंकि कोर्स में स्टेप बाय स्टेप कॉन्सेप्ट्स समझाए गए हैं।,1,0,0,0,0,1,0,0,0,1,मुझे सीखने का सफ़र अच्छा लगा क्योंकि कोर्स में स्टेप बाय स्टेप कॉन्सेप्ट्स समझाए गए हैं।,[],0
868,इस कोर्स को पूरा करने के बाद मैं कॉन्फिडेंट और सैटिस्फाइड महसूस कर रहा हूँ।,4,0,0,0,0,1,0,0,0,1,इस कोर्स को पूरा करने के बाद मैं कॉन्फिडेंट और सैटिस्फाइड महसूस कर रहा हूँ।,[],0
869,इस कोर्स के स्ट्रक्चर ने NLP सीखना मज़ेदार और असरदार बना दिया।,2,0,0,0,0,1,0,0,0,1,इस कोर्स के स्ट्रक्चर ने NLP सीखना मज़ेदार और असरदार बना दिया।,[],0
870,मुझे पूरे कोर्स में लेसन की क्लैरिटी और ऑर्गनाइज़ेशन पसंद आया।,2,0,0,0,0,1,0,0,0,1,मुझे पूरे कोर्स में लेसन की क्लैरिटी और ऑर्गनाइज़ेशन पसंद आया।,[],0
871,इस कोर्स ने NLP सीखना आसान और फायदेमंद बना दिया।,4,0,0,0,0,1,0,0,0,1,इस कोर्स ने NLP सीखना आसान और फायदेमंद बना दिया।,[],0
872,मैं इस कोर्स से बहुत खुश हूँ क्योंकि यह NLP कॉन्सेप्ट्स को साफ़-साफ़ समझाता है और कॉन्फिडेंस बढ़ाता है।,4,0,0,0,0,1,0,0,0,1,मैं इस कोर्स से बहुत खुश हूँ क्योंकि यह NLP कॉन्सेप्ट्स को साफ़-साफ़ समझाता है और कॉन्फिडेंस बढ़ाता है।,[],0
873,इंस्ट्रक्टर के साफ़ एक्सप्लेनेशन ने सीखने के अनुभव को मज़ेदार बना दिया।,1,0,0,0,0,1,0,0,0,1,इंस्ट्रक्टर के साफ़ एक्सप्लेनेशन ने सीखने के अनुभव को मज़ेदार बना दिया।,[],0
874,इस कोर्स ने NLP को दिलचस्प और समझने में आसान बनाकर मेरी उम्मीदों से बढ़कर काम किया।,4,0,0,0,0,1,0,1,0,1,इस कोर्स ने NLP को दिलचस्प और समझने में आसान बनाकर मेरी उम्मीदों से बढ़कर काम किया।,[],0
875,मुझे इस कोर्स से सीखने में मज़ा आया क्योंकि इसका कंटेंट लॉजिकली फ्लो करता है।,2,0,0,0,0,1,0,0,0,1,मुझे इस कोर्स से सीखने में मज़ा आया क्योंकि इसका कंटेंट लॉजिकली फ्लो करता है।,[],0
876,कोर्स स्ट्रक्चर की वजह से सीखने का अनुभव पॉजिटिव और मोटिवेटिंग था।,2,0,0,0,0,1,0,0,0,1,कोर्स स्ट्रक्चर की वजह से सीखने का अनुभव पॉजिटिव और मोटिवेटिंग था।,[],0
877,यह कोर्स पूरा करने के बाद मुझे NLP की अपनी समझ पर भरोसा हो गया है।,4,0,0,0,0,1,0,0,0,1,यह कोर्स पूरा करने के बाद मुझे NLP की अपनी समझ पर भरोसा हो गया है।,[],0
878,इस कोर्स ने साफ़ और सोच-समझकर समझाकर NLP सीखना मज़ेदार बना दिया।,1,0,0,0,0,1,0,0,0,1,इस कोर्स ने साफ़ और सोच-समझकर समझाकर NLP सीखना मज़ेदार बना दिया।,[],0
879,मुझे सीखने का प्रोसेस अच्छा लगा क्योंकि इंस्ट्रक्टर कॉन्सेप्ट्स को बहुत अच्छे से समझाते हैं।,1,0,0,0,0,1,0,0,0,1,मुझे सीखने का प्रोसेस अच्छा लगा क्योंकि इंस्ट्रक्टर कॉन्सेप्ट्स को बहुत अच्छे से समझाते हैं।,[],0
880,मैं इस बात से बहुत खुश हूँ कि कोर्स NLP टॉपिक को कैसे दिखाता है।,4,0,0,0,0,1,0,0,0,1,मैं इस बात से बहुत खुश हूँ कि कोर्स NLP टॉपिक को कैसे दिखाता है।,[],0
